Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,,전날 종가와 오늘 시가의 오차
2022-07-29,324.38,325.83,321.95,323.31,163690816,0.0053,1,1.69,8.28E+12,1.69E+15,0.005254648,2.353650263,58.47498883,320.524,312.5685,327.721,325.4071312,299.7298688,0.34,1.17
2022-08-01,322.14,324.31,320.86,322.97,111147238,-0.0011,0,-0.34,5.41E+12,1.69E+15,-0.001051622,2.212354511,57.91051976,321.45,313.5165,327.2063333,326.4866307,300.5463693,1.33,0.33
2022-08-02,322.64,322.85,320.21,321.64,113133823,-0.0041,0,-1.33,5.17E+12,1.68E+15,-0.00411803,1.936572852,55.6475765,321.856,314.147,326.7503333,327.4062113,300.8877887,2.16,0.16
2022-08-03,321.48,323.8,320.25,323.8,93895638,0.0067,1,2.16,4.99E+12,1.69E+15,0.006715583,1.809264768,58.4849014,322.668,315.223,326.3901667,327.9370286,302.5089714,1.67,2.31
2022-08-04,326.11,326.4,324.38,325.47,110170799,0.0052,1,1.67,5.65E+12,1.70E+15,0.005157505,1.746296409,60.58436177,323.438,316.081,326.0868333,329.1249318,303.0370682,2.03,1.24
2022-08-05,326.71,328.47,326.36,327.5,119887687,0.0062,1,2.03,5.82E+12,1.72E+15,0.006237134,1.745950045,63.0317071,324.276,316.9485,325.8211667,330.59318,303.30382,0.27,1.45
2022-08-08,326.05,327.45,325.21,327.23,113665684,-0.0008,0,-0.27,5.99E+12,1.72E+15,-0.000824427,1.634112091,62.47606801,325.128,317.8955,325.6426667,331.6336942,304.1573058,0.88,0.02
2022-08-09,327.21,328.62,325.28,328.11,121621764,0.0027,1,0.88,6.91E+12,1.72E+15,0.00268924,1.527921939,63.60225823,326.422,319.0495,325.3528333,332.132852,305.966148,3.76,1.81
2022-08-10,326.3,326.43,323.86,324.35,134971484,-0.0115,0,-3.76,6.20E+12,1.71E+15,-0.011459571,1.131241982,55.88460201,326.532,319.9375,325.0263333,331.8786538,307.9963462,5.57,3.85
2022-08-11,328.2,329.92,327.74,329.92,140037693,0.0172,1,5.57,7.39E+12,1.74E+15,0.017172807,1.166123734,63.03949059,327.422,321.166,324.7328333,331.8395812,310.4924188,0.75,0.69
2022-08-12,329.23,331.12,329.07,330.67,138074595,0.0023,1,0.75,6.21E+12,1.74E+15,0.002273278,1.159412475,63.88876066,328.056,322.304,324.4383333,331.8782392,312.7297608,1.11,2.01
2022-08-16,332.68,333.47,331.08,331.78,131425519,0.0034,1,1.11,6.30E+12,1.74E+15,0.003356821,1.14731516,65.16454072,328.966,323.1495,324.2473333,332.9327826,313.3662174,1.87,0.33
2022-08-17,332.11,333.24,329.3,329.91,105787944,-0.0056,0,-1.87,5.32E+12,1.73E+15,-0.005636265,0.939684531,61.23929448,329.326,323.95,323.9243333,333.1792817,314.7207183,1.11,2.44
2022-08-18,327.47,329.94,326.06,328.8,101500352,-0.0034,0,-1.11,5.46E+12,1.73E+15,-0.003364554,0.666741441,58.96868188,330.216,324.589,323.5653333,333.2880733,315.8899267,2.01,0.26
2022-08-19,329.06,329.08,326.34,326.79,125260656,-0.0061,0,-2.01,5.30E+12,1.72E+15,-0.006113139,0.308214359,54.99243299,329.59,324.9445,323.2771667,333.3894736,316.4995264,4.02,3.5
2022-08-22,323.29,324.42,321.83,322.77,93521614,-0.0123,0,-4.02,4.32E+12,1.70E+15,-0.012301478,-0.214136517,48.0185331,328.01,325.2165,322.8966667,332.9863913,317.4466087,4.08,1.92
2022-08-23,320.85,321.5,318.26,318.69,118040664,-0.0126,0,-4.08,5.36E+12,1.68E+15,-0.01264058,-0.815127476,42.17297707,325.392,325.234,322.4705,332.9432007,317.5247993,1.17,1.46
2022-08-24,320.15,320.99,318.16,319.86,156496654,0.0037,1,1.17,6.38E+12,1.68E+15,0.003671279,-1.097003002,44.26820071,323.382,325.2465,322.0008333,332.919912,317.573088,3.77,1.72
2022-08-25,321.58,323.63,320.81,323.63,130657394,0.0118,1,3.77,5.39E+12,1.71E+15,0.011786407,-0.995660557,50.49275784,322.348,325.441,321.5198333,332.7340265,318.1479735,0.28,1.73
2022-08-26,325.36,326.59,323.3,323.91,188815787,0.0009,1,0.28,6.34E+12,1.71E+15,0.000865186,-0.879891387,50.93109983,321.772,325.5555,321.0093333,332.6748103,318.4361897,7.56,6.46
2022-08-29,317.45,317.47,315.48,316.35,203734909,-0.0233,0,-7.56,5.95E+12,1.67E+15,-0.023339817,-1.259473668,40.50348108,320.488,325.2075,320.44,333.3401475,317.0748525,3.14,1.62
2022-08-30,317.97,320,316.94,319.49,133480207,0.0099,1,3.14,5.03E+12,1.69E+15,0.009925715,-1.243914716,45.49498155,320.648,325.0335,319.898,333.4925502,316.5744498,3.47,2.53
2022-08-31,316.96,323.37,316.26,322.96,228418331,0.0109,1,3.47,7.83E+12,1.70E+15,0.01086106,-0.957609556,50.44297688,321.268,325.0995,319.5195,333.4717649,316.7272351,7.94,4.22
2022-09-01,318.74,318.76,315.02,315.02,183420887,-0.0246,0,-7.94,6.52E+12,1.66E+15,-0.024585088,-1.242591467,41.2216421,319.546,324.6605,318.9995,334.1106566,315.2103434,2.1,1.44
2022-09-02,316.46,316.74,312.18,312.92,133783288,-0.0067,0,-2.1,5.75E+12,1.66E+15,-0.006666243,-1.495178549,39.18151252,317.348,324.033,318.4378333,334.7646003,313.3013997,0.45,0.17
2022-09-05,313.09,315.22,310.91,312.47,112444002,-0.0014,0,-0.45,4.62E+12,1.65E+15,-0.001438067,-1.605513188,38.73906728,316.572,323.2815,317.9475,334.9966531,311.5663469,0.54,0.89
2022-09-06,313.36,314.97,311.69,313.01,91544623,0.0017,1,0.54,3.87E+12,1.66E+15,0.001728166,-1.554064052,39.6201892,315.276,322.5705,317.6663333,334.9481144,310.1928856,4.85,2.15
2022-09-07,310.86,311.1,306.69,308.16,146286610,-0.0155,0,-4.85,5.83E+12,1.63E+15,-0.015494713,-1.744344209,34.78144479,312.316,321.573,317.3318333,335.1605165,307.9854835,0.96,2.07
2022-09-08,310.23,310.51,308.26,309.12,149121338,0.0031,1,0.96,6.67E+12,1.64E+15,0.003115265,-1.701404465,36.43622381,311.136,320.8115,317.1136667,335.3639627,306.2590373,9.44,4.81
2022-09-13,313.93,319.37,313.93,318.56,150586396,0.0305,1,9.44,7.31E+12,1.69E+15,0.030538302,-0.969486342,49.89817038,312.264,320.2435,317.0521667,334.2043227,306.2826773,5.82,8.48
2022-09-14,310.08,313.94,309.06,312.74,118207469,-0.0183,0,-5.82,5.66E+12,1.66E+15,-0.018269714,-0.815746172,43.74669742,312.318,319.347,316.9296667,332.8083463,305.8856537,2.11,0.41
2022-09-15,313.15,313.84,310.63,310.63,111218127,-0.0067,0,-2.11,5.47E+12,1.65E+15,-0.006746818,-0.793833271,41.73775391,311.842,318.2895,316.8661667,330.9787056,305.6002944,1.94,2.05
2022-09-16,308.58,309.54,307.03,308.69,135937347,-0.0062,0,-1.94,6.62E+12,1.64E+15,-0.006245372,-0.84303755,39.92247298,311.948,317.2285,316.738,329.3913916,305.0656084,2.2,0.89
2022-09-19,309.58,309.89,305.68,306.49,101185844,-0.0071,0,-2.2,4.84E+12,1.62E+15,-0.007126891,-0.94890847,37.90892547,311.422,316.113,316.7115,327.9130731,304.3129269,1.05,2.27
2022-09-20,308.76,309.98,306.79,307.54,96957189,0.0034,1,1.05,5.03E+12,1.63E+15,0.003425887,-0.875176851,39.47787831,309.218,315.1505,316.7463333,326.4392421,303.8617579,2.87,2.45
2022-09-21,305.09,306.07,303.77,304.67,104487486,-0.0093,0,-2.87,4.65E+12,1.61E+15,-0.009332119,-0.940909512,36.74478941,307.604,314.2455,316.623,325.8436214,302.6473786,3.02,4
2022-09-22,300.67,302.19,299.3,301.65,114961979,-0.0099,0,-3.02,5.17E+12,1.60E+15,-0.009912364,-1.098037992,34.07175705,305.808,313.3935,316.3805,326.0185311,300.7684689,3.91,0.17
2022-09-23,301.48,302.09,296.85,297.74,114627043,-0.013,0,-3.91,5.18E+12,1.57E+15,-0.012962042,-1.358509738,30.93413304,303.618,312.2875,316.0243333,326.2568148,298.3181852,7.97,4.09
2022-09-26,293.65,293.96,289.01,289.77,177691607,-0.0268,0,-7.97,7.09E+12,1.53E+15,-0.026768321,-1.926104077,25.73235167,300.274,310.5945,315.6395,326.6989671,294.4900329,0.43,0.5
2022-09-27,290.27,290.75,286.76,290.2,152309861,0.0015,1,0.43,6.31E+12,1.53E+15,0.001483936,-2.115984318,26.45094972,296.806,308.909,315.3561667,326.1054193,291.7125807,7.01,2.54
2022-09-28,287.66,289.75,280.8,283.19,160839496,-0.0242,0,-7.01,6.90E+12,1.50E+15,-0.024155755,-2.529147506,22.61013195,292.51,307.251,315.009,327.3989695,287.1030305,0.54,3.41
2022-09-29,286.6,287.81,282.56,282.65,128427289,-0.0019,0,-0.54,5.58E+12,1.50E+15,-0.001906847,-2.641936699,22.34101211,288.71,305.409,314.653,327.3965427,283.4214573,1.29,0.9
2022-09-30,281.75,284.35,278.39,281.36,143737637,-0.0046,0,-1.29,6.23E+12,1.49E+15,-0.004563948,-2.602386435,21.67722781,285.434,303.329,314.1918333,326.1371081,280.5208919,6.91,4.89
2022-10-04,286.25,288.96,285.42,288.27,120019411,0.0246,1,6.91,6.05E+12,1.52E+15,0.024559283,-1.940189832,33.13715839,285.134,301.9915,313.9583333,325.0365205,278.9464795,0.78,5.6
2022-10-05,293.87,294.47,287.44,289.05,138906604,0.0027,1,0.78,7.29E+12,1.53E+15,0.002705797,-1.309224201,34.30564365,284.904,300.798,313.6373333,323.9277485,277.6682515,2.21,2.15
2022-10-06,291.2,293.32,290.09,291.26,93858156,0.0076,1,2.21,5.02E+12,1.54E+15,0.007645736,-0.636666554,37.6313733,286.518,299.7375,313.3225,322.5724337,276.9025663,0.85,2.91
2022-10-07,288.35,292.2,287.84,290.41,128156449,-0.0029,0,-0.85,6.01E+12,1.54E+15,-0.002918355,-0.167127378,36.85850075,288.07,298.6075,313.0245,320.934506,276.280494,5.45,6.02
2022-10-11,284.39,284.96,282.04,284.96,127821691,-0.0188,0,-5.45,6.03E+12,1.51E+15,-0.018766571,-0.142630604,32.28064339,288.79,297.4475,312.69,320.077427,274.817573,2.13,0.27
2022-10-12,285.23,287.52,284.32,287.09,120861623,0.0075,1,2.13,5.56E+12,1.52E+15,0.007474733,0.085701029,35.64479863,288.554,296.346,312.365,318.7394476,273.9525524,4.52,0.82
2022-10-13,286.27,286.36,282.57,282.57,133288668,-0.0157,0,-4.52,5.50E+12,1.50E+15,-0.015744192,0.005240088,32.01066106,287.258,294.5465,311.9853333,315.2292699,273.8637301,6.79,5.02
2022-10-14,287.59,290.32,286.59,289.36,132068992,0.024,1,6.79,5.11E+12,1.53E+15,0.024029444,0.457217672,41.63695585,286.878,293.3775,311.6761667,312.3903902,274.3646098,0.21,3.47
2022-10-17,285.89,290.04,284.91,289.57,111596605,0.0007,1,0.21,4.98E+12,1.53E+15,0.00072574,0.798261679,41.91089068,286.71,292.3245,311.2545,309.6572557,274.9917443,4.02,3.77
2022-10-18,293.34,293.78,289.77,293.59,117118415,0.0139,1,4.02,5.74E+12,1.55E+15,0.013882654,1.293222477,47.03576768,288.436,291.5695,310.916,307.2187396,275.9202604,2.3,0.18
2022-10-19,293.41,295.34,290.9,291.29,110850949,-0.0078,0,-2.3,5.69E+12,1.55E+15,-0.007834054,1.452433524,44.610751,289.276,290.8095,310.5038333,304.8835776,276.7354224,2.68,1.96
2022-10-20,289.33,290.07,286.5,288.61,136903626,-0.0092,0,-2.68,6.04E+12,1.53E+15,-0.009200453,1.365295923,41.89998516,290.484,289.863,309.986,301.6732432,278.0527568,0.04,0.93
2022-10-21,287.68,290.38,287.44,288.57,102369328,-0.0001,0,-0.04,4.68E+12,1.53E+15,-0.000138595,1.293686507,41.85910127,290.326,289.058,309.5066667,298.7210567,279.3949433,2.9,5.03
2022-10-24,293.6,294.24,290.52,291.47,116175715,0.01,1,2.9,5.37E+12,1.55E+15,0.010049555,1.420239098,45.9749222,290.706,288.549,309.0588333,296.409674,280.688326,0.11,0.18
2022-10-25,291.29,293.75,290.53,291.58,116351408,0.0004,1,0.11,5.51E+12,1.55E+15,0.000377397,1.483073406,46.13069638,290.304,288.241,308.5916667,295.0493211,281.4326789,2.27,0.63
2022-10-26,292.21,295.28,291.4,293.85,122301108,0.0078,1,2.27,5.87E+12,1.56E+15,0.00778517,1.63714238,49.37472946,290.816,288.445,308.1601667,295.6568916,281.2331084,4.97,2
2022-10-27,295.85,299.19,295.01,298.82,176203960,0.0169,1,4.97,6.81E+12,1.59E+15,0.016913391,2.008895238,55.6692697,292.858,288.876,307.7801667,297.3719082,280.3800918,3.76,2.02
2022-10-28,296.8,298.45,294.65,295.06,131077655,-0.0126,0,-3.76,6.48E+12,1.57E+15,-0.012582826,1.935893356,50.54865176,294.156,289.4695,307.3093333,297.952055,280.986945,4.52,3.55
2022-10-31,298.61,300.05,296.45,299.58,121050404,0.0153,1,4.52,6.47E+12,1.59E+15,0.015318918,2.111952661,55.81074785,295.778,290.316,306.9195,299.2731656,281.3588344,4.3,0.95
2022-11-01,300.53,304.01,299.84,303.88,272490446,0.0144,1,4.3,7.03E+12,1.62E+15,0.014353428,2.41603592,60.15458645,298.238,291.442,306.6235,301.2355562,281.6484438,0.01,1.39
2022-11-02,302.49,305.1,302.02,303.87,192341328,0,0,-0.01,7.32E+12,1.62E+15,-3.29E-05,2.503860801,60.13978054,300.242,292.222,306.2913333,303.2835941,281.1604059,2.21,5.32
2022-11-03,298.55,303.8,297.62,301.66,179815599,-0.0073,0,-2.21,6.98E+12,1.61E+15,-0.007272847,2.305429529,56.81179219,300.81,292.8525,305.8945,304.538885,281.166115,2.67,0.5
2022-11-04,301.16,304.33,299.46,304.33,182715250,0.0089,1,2.67,6.20E+12,1.63E+15,0.008851024,2.2441562,59.71243747,302.664,293.506,305.5083333,306.1828583,280.8291417,3.54,1.75
2022-11-07,306.08,308.15,305.05,307.87,148868512,0.0116,1,3.54,6.16E+12,1.65E+15,0.01163211,2.322469344,63.23782838,304.322,294.379,305.1856667,308.4147428,280.3432572,4.14,2.21
2022-11-08,310.08,312.57,309.21,312.01,142951839,0.0134,1,4.14,6.70E+12,1.66E+15,0.013447234,2.517164502,66.88716872,305.948,295.7315,304.9173333,311.032218,280.430782,3.22,1.39
2022-11-09,313.4,316.09,312.54,315.23,162126788,0.0103,1,3.22,6.68E+12,1.68E+15,0.010320182,2.71015003,69.42908834,308.22,297.1385,304.7653333,314.0883251,280.1886749,4.1,2.6
2022-11-10,312.63,314.91,311.13,311.13,149974585,-0.013,0,-4.1,6.95E+12,1.67E+15,-0.013006376,2.418625097,62.81676982,310.114,298.5665,304.4521667,315.1750523,281.9579477,11.96,9.34
2022-11-11,320.47,323.51,319.97,323.09,236342179,0.0384,1,11.96,1.10E+13,1.72E+15,0.038440523,2.858099757,71.37964063,313.866,300.253,304.3258333,319.4309917,281.0750083,1.56,0.32
2022-11-14,323.41,324.73,320.86,321.53,267590481,-0.0048,0,-1.56,9.30E+12,1.72E+15,-0.004828376,2.86338381,69.14298809,316.598,301.851,304.155,322.4737495,281.2282505,0.78,1.23
2022-11-15,322.76,323.03,319.96,322.31,144811100,0.0024,1,0.78,6.54E+12,1.72E+15,0.002425901,2.739055706,69.65498369,318.658,303.287,304.0283333,325.3576757,281.2163243,0.35,0.67
2022-11-16,322.98,322.98,318.02,321.96,177085550,-0.0011,0,-0.35,7.14E+12,1.72E+15,-0.001085911,2.461649875,69.1009268,320.004,304.8205,303.9143333,327.5945822,282.0464178,5.21,1.98
2022-11-17,319.98,320.35,316.75,316.75,157359350,-0.0162,0,-5.21,6.01E+12,1.69E+15,-0.016182134,1.787075519,61.28611351,321.128,306.2275,303.747,328.2875715,284.1674285,0.37,0.88
2022-11-18,317.63,320.7,316.7,317.12,136518686,0.0012,1,0.37,5.46E+12,1.70E+15,0.001168114,1.250955385,61.61809202,319.934,307.655,303.6528333,328.6280203,286.6819797,2.45,0.1
2022-11-21,317.22,317.65,312.99,314.67,123416831,-0.0077,0,-2.45,5.04E+12,1.68E+15,-0.007725782,0.646902987,58.06731043,318.562,308.815,303.5858333,328.6123832,289.0176168,2.65,1.79
2022-11-22,312.88,315.09,311.69,312.02,115972431,-0.0084,0,-2.65,4.78E+12,1.67E+15,-0.008421521,0.01769943,54.41475461,316.504,309.837,303.4551667,328.0140131,291.6599869,2.09,2.82
2022-11-23,314.84,315.24,312.65,314.11,148269042,0.0067,1,2.09,5.42E+12,1.67E+15,0.006698289,-0.291829109,56.72666306,314.934,310.85,303.2965,327.5483233,294.1516767,3.19,2.49
2022-11-24,316.6,317.33,315.27,317.3,99544201,0.0102,1,3.19,4.87E+12,1.69E+15,0.010155678,-0.313900975,60.05648985,315.044,311.774,303.1863333,327.7363061,295.8116939,1.23,0.02
2022-11-25,317.28,318.1,315.76,316.07,102914786,-0.0039,0,-1.23,4.08E+12,1.69E+15,-0.003876458,-0.436002154,58.19697032,314.834,312.8245,303.1816667,326.9028727,298.7461273,3.86,2.18
2022-11-28,313.89,313.89,311.28,312.21,96035031,-0.0122,0,-3.86,4.38E+12,1.67E+15,-0.012212485,-0.781245741,52.68399123,314.342,313.456,303.0603333,326.1681035,300.7438965,3.37,0.42
2022-11-29,311.79,315.74,311.07,315.58,94417485,0.0108,1,3.37,4.13E+12,1.68E+15,0.010794017,-0.785070101,56.55359988,315.054,314.041,302.9373333,325.9905187,302.0914813,5.42,1.23
2022-11-30,314.35,321.01,314.2,321,189080122,0.0172,1,5.42,9.68E+12,1.71E+15,0.017174726,-0.442083481,61.94416468,316.432,314.8975,303.037,326.2488134,303.5461866,1.02,4.37
2022-12-01,325.37,325.49,321.44,322.02,130317465,0.0032,1,1.02,6.28E+12,1.72E+15,0.00317757,-0.179492505,62.87763744,317.376,315.9155,303.1886667,325.9058323,305.9251677,7,1.26
2022-12-02,320.76,320.76,315.02,315.02,114750435,-0.0217,0,-7,5.46E+12,1.68E+15,-0.02173778,-0.492465978,53.2281487,317.166,316.45,303.2311667,324.9340792,307.9659208,1.11,1.24
2022-12-05,316.26,317.07,312.92,313.91,113970929,-0.0035,0,-1.11,6.19E+12,1.67E+15,-0.003523586,-0.772777042,51.86882124,317.506,316.752,303.2461667,324.3797011,309.1242989,3.77,3.01
2022-12-06,310.9,313.34,309.7,310.14,100040512,-0.012,0,-3.77,5.11E+12,1.65E+15,-0.012009812,-1.185915242,47.43773944,316.418,316.6585,303.2791667,324.5574399,308.7595601,1.87,1.03
2022-12-07,309.11,310.25,308.08,308.27,92852286,-0.006,0,-1.87,4.67E+12,1.65E+15,-0.006029535,-1.536693028,45.36744256,313.872,316.3105,303.265,325.0038365,307.6171635,0.03,0.51
2022-12-08,308.78,309,306.01,308.24,121095343,-0.0001,0,-0.03,6.14E+12,1.64E+15,-9.73E-05,-1.709069228,45.33326116,311.116,316.166,303.093,325.2846433,307.0473567,3.39,1.57
2022-12-09,309.81,312.06,308.76,311.63,113451366,0.011,1,3.39,5.85E+12,1.65E+15,0.010997924,-1.5384388,49.92454041,310.438,315.593,303.0745,324.3315951,306.8544049,1.99,2.25
2022-12-12,309.38,310.69,308.7,309.64,85706449,-0.0064,0,-1.99,4.10E+12,1.64E+15,-0.006385778,-1.50159581,47.4074699,309.584,314.9985,303.058,323.6580249,306.3389751,0.08,1.62
2022-12-13,311.26,311.85,308.54,309.56,101876943,-0.0003,0,-0.08,4.80E+12,1.64E+15,-0.000258365,-1.425225386,47.30421688,309.468,314.361,303.0725,322.6426421,306.0793579,3.67,1.31
2022-12-14,310.87,313.41,310.57,313.23,83853551,0.0119,1,3.67,4.34E+12,1.66E+15,0.011855537,-1.085518779,52.42350085,310.46,313.9245,303.1848333,321.443166,306.405834,5.5,2.5
2022-12-15,310.73,311.98,307.73,307.73,95261751,-0.0176,0,-5.5,4.22E+12,1.63E+15,-0.017558982,-1.181299998,45.31813145,310.358,313.4735,303.188,321.3344421,305.6125579,0.25,4.25
2022-12-16,303.48,307.48,303.09,307.48,114653592,-0.0008,0,-0.25,5.11E+12,1.63E+15,-0.0008124,-1.207280382,45.01944004,309.528,312.9915,303.2348333,321.0779164,304.9050836,0.71,1.15
2022-12-19,306.33,307.99,305.19,306.77,77963325,-0.0023,0,-0.71,3.39E+12,1.62E+15,-0.002309093,-1.214753509,44.12985743,308.954,312.5965,303.3201667,321.0784792,304.1145208,2.72,1.12
2022-12-20,305.65,306.58,302.96,304.05,88754764,-0.0089,0,-2.72,3.75E+12,1.61E+15,-0.008866578,-1.335739728,40.80342961,307.852,312.198,303.4253333,321.463572,302.932428,0.82,1.79
2022-12-21,305.84,305.99,302.92,303.23,76956809,-0.0027,0,-0.82,3.42E+12,1.61E+15,-0.002696925,-1.397233474,39.82872808,305.852,311.654,303.6496667,321.6550467,301.6529533,4.25,1.43
2022-12-22,304.66,307.48,303.96,307.48,233308281,0.014,1,4.25,7.50E+12,1.63E+15,0.014015764,-1.091474753,46.90764379,305.802,311.163,303.9376667,320.9694063,301.3565937,5.41,4.34
2022-12-23,303.14,304.42,301.47,302.07,94834788,-0.0176,0,-5.41,3.98E+12,1.60E+15,-0.01759464,-1.18554862,40.3931808,304.72,310.463,304.2523333,320.7550554,300.1709446,0.2,0.31
2022-12-26,301.76,302.97,300.66,302.27,78881090,0.0007,1,0.2,3.33E+12,1.60E+15,0.000662098,-1.164579099,40.72093912,303.82,309.966,304.5793333,320.8174062,299.1145938,1.95,1.5
2022-12-27,303.77,305.02,302.83,304.22,122967923,0.0065,1,1.95,5.00E+12,1.61E+15,0.006451186,-0.958266646,43.9566603,303.854,309.398,304.9603333,320.2036663,298.5923337,7.13,4.86
2022-12-28,299.36,299.36,296.59,297.09,137294971,-0.0234,0,-7.13,5.46E+12,1.57E+15,-0.023436986,-1.223880377,36.18022384,302.626,308.2025,305.1073333,318.8993049,297.5056951,5.99,2.11
2022-12-29,294.98,295.94,291.1,291.1,114466989,-0.0202,0,-5.99,4.64E+12,1.54E+15,-0.02016224,-1.695822779,31.18828348,299.35,306.6565,305.1415,317.8446907,295.4683093,1.31,1.8
2023-01-02,292.9,294.02,289.19,289.79,92544049,-0.0045,0,-1.31,3.82E+12,1.54E+15,-0.004500172,-1.969816205,30.2066927,296.894,305.395,305.117,318.1117692,292.6782308,0.21,0.85
2023-01-03,290.64,290.95,284.32,289.58,106623597,-0.0007,0,-0.21,4.52E+12,1.53E+15,-0.000724663,-2.030686819,30.04345459,294.356,304.1785,305.1031667,318.0102942,290.3467058,6.4,1.24
2023-01-04,288.34,296.7,287.94,295.98,109947475,0.0221,1,6.4,5.19E+12,1.56E+15,0.022100974,-1.528322142,40.58202256,292.708,303.4705,305.2868333,317.4579465,289.4830535,1.89,1.67
2023-01-05,297.65,299.69,296.01,297.87,137287857,0.0064,1,1.89,6.00E+12,1.56E+15,0.006385567,-0.983601591,43.29854898,292.864,302.9505,305.4665,316.9588239,288.9421761,3.66,1.18
2023-01-06,296.69,303.1,296.4,301.53,121021827,0.0123,1,3.66,5.37E+12,1.58E+15,0.012287239,-0.325689258,48.23418461,294.95,302.615,305.7825,316.4204591,288.8095409,8.16,3.57
2023-01-09,305.1,309.81,304.57,309.69,121175378,0.0271,1,8.16,5.86E+12,1.63E+15,0.027061984,0.656602438,57.18288686,298.93,302.518,306.1213333,316.0940872,288.9419128,0.12,1
2023-01-10,308.69,312,308.24,309.57,111372904,-0.0004,0,-0.12,5.34E+12,1.63E+15,-0.000387484,1.260808694,57.02676221,302.928,302.5145,306.4546667,316.0832751,288.9457249,0.81,2.09
2023-01-11,311.66,312.57,309.1,310.38,102603792,0.0026,1,0.81,5.06E+12,1.63E+15,0.002616533,1.652841621,57.86305227,305.808,302.5555,306.7345,316.2138432,288.8971568,0.32,2.33
2023-01-12,312.71,312.96,309.7,310.7,130719268,0.001,1,0.32,6.00E+12,1.63E+15,0.001030994,1.856299586,58.20906383,308.374,302.429,307.058,315.7317785,289.1262215,3.07,1.64
2023-01-13,312.34,315.44,311.96,313.77,128647491,0.0099,1,3.07,5.51E+12,1.65E+15,0.009880914,2.102164508,61.47732703,310.822,302.731,307.4773333,316.7560717,288.7059283,2.27,0.64
2023-01-16,314.41,317.63,314.16,316.04,119827727,0.0072,1,2.27,5.14E+12,1.66E+15,0.007234599,2.305875255,63.73565457,312.092,303.159,307.9351667,318.2217088,288.0962912,2.29,0.18
2023-01-17,316.22,316.56,312.92,313.75,101245946,-0.0072,0,-2.29,4.83E+12,1.64E+15,-0.007245918,2.176221625,59.91944176,312.928,303.508,308.3065,319.1995259,287.8164741,1.84,0.13
2023-01-18,313.62,314.14,310.11,311.91,93051501,-0.0059,0,-1.84,4.40E+12,1.64E+15,-0.005864542,1.868176218,56.9679101,313.234,303.901,308.6453333,320.0151601,287.7868399,1.9,1.83
2023-01-19,310.08,313.81,310.04,313.81,86249920,0.0061,1,1.9,4.30E+12,1.65E+15,0.006091501,1.698886662,59.20267498,313.856,304.43,308.978,321.1061626,287.7538374,1.77,0.18
2023-01-20,313.99,315.76,312.59,315.58,78972658,0.0056,1,1.77,3.97E+12,1.66E+15,0.005640356,1.61327262,61.22298546,314.218,304.835,309.2573333,322.1682715,287.5017285,5.18,5.23
2023-01-25,320.81,321.48,319.75,320.76,97520618,0.0164,1,5.18,5.11E+12,1.68E+15,0.016414221,1.798534059,66.45798611,315.162,305.7695,309.6856667,324.3743708,287.1646292,4.81,1.06
2023-01-26,321.82,325.57,320.49,325.57,117869448,0.015,1,4.81,6.42E+12,1.71E+15,0.014995635,2.116151532,70.44763447,317.526,306.9345,310.1188333,327.3471181,286.5218819,2.41,0.65
2023-01-27,326.22,329.71,324.98,327.98,156157976,0.0074,1,2.41,7.35E+12,1.72E+15,0.007402402,2.34209164,72.22992766,320.74,308.1225,310.5205,330.4415169,285.8034831,5.31,0.11
2023-01-30,328.09,328.97,322.35,322.67,141804259,-0.0162,0,-5.31,7.65E+12,1.69E+15,-0.016190012,2.000715532,63.18758764,322.512,309.4015,310.8338333,331.975332,286.827668,5.41,0.04
2023-01-31,322.71,323.26,317.09,317.26,194662939,-0.0168,0,-5.41,8.63E+12,1.67E+15,-0.016766356,1.310710308,55.55650745,322.848,310.7095,311.0938333,331.8777937,289.5412063,3.93,3.28
2023-02-01,320.54,321.64,318.61,321.19,140522119,0.0124,1,3.93,6.54E+12,1.69E+15,0.012387316,1.031431929,59.39300611,322.934,312.2795,311.3748333,331.5844253,292.9745747,2.74,4.75
2023-02-02,325.94,326.73,321.97,323.93,152767019,0.0085,1,2.74,7.31E+12,1.70E+15,0.008530776,0.945935552,61.86471096,322.606,313.997,311.6425,330.8781814,297.1158186,1.93,0.35
2023-02-03,323.58,326.49,322.39,325.86,122861528,0.006,1,1.93,6.51E+12,1.71E+15,0.005958077,0.932531554,63.54781426,322.182,315.491,311.8733333,330.9593495,300.0226505,7.03,2.96
2023-02-06,322.9,323.71,318.82,318.83,115868857,-0.0216,0,-7.03,5.56E+12,1.68E+15,-0.021573682,0.391084627,54.16956489,321.414,316.539,311.9333333,329.7680013,303.3099987,1.72,0.53
2023-02-07,319.36,321.45,318.2,320.55,113208908,0.0054,1,1.72,5.64E+12,1.69E+15,0.005394724,0.104567361,55.8849656,322.072,317.49,312.0903333,328.8721123,306.1078877,5.08,2.72
2023-02-08,323.27,326.43,322.81,325.63,121204143,0.0158,1,5.08,6.16E+12,1.71E+15,0.015847762,0.207043798,60.57815906,322.96,318.287,312.1326667,329.6049311,306.9690689,0.73,1.92
