Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans,,
2018-06-22,298.81,303.72,298.71,303.69,92739484,0.0089,1,2.67,4.54116E+12,1.36486E+15,0.008869843,-1.311014966,37.97615198,303.086,311.839,314.5443333,323.4914571,300.1865429,303.37,0.32,0.92
2018-06-25,302.77,303.99,300.69,303.37,83138792,-0.0011,2,-0.32,4.19869E+12,1.36383E+15,-0.001053706,-1.12830953,37.60163077,302.69,311.1335,314.3523333,323.0401977,299.2268023,302.76,0.61,3.07
2018-06-26,300.3,303.83,299.5,302.76,95031259,-0.002,2,-0.61,4.71287E+12,1.36088E+15,-0.002010746,-0.971512525,36.85547077,302.972,310.369,314.126,322.3642956,298.3737044,302.25,0.51,0.03
2018-06-27,302.73,304.29,301.92,302.25,100170817,-0.0017,2,-0.51,4.99608E+12,1.35656E+15,-0.001684503,-0.830577942,36.20853486,302.618,309.532,313.9666667,321.3389532,297.7250468,298.26,3.99,2.34
2018-06-28,299.91,300.83,297.72,298.26,88459439,-0.0132,2,-3.99,4.3502E+12,1.34091E+15,-0.013200993,-0.927166055,31.54348423,302.066,308.635,313.7073333,320.9923808,296.2776192,299.66,1.4,1.11
2018-06-29,299.37,300.28,295.97,299.66,91792665,0.0047,1,1.4,4.56999E+12,1.34688E+15,0.004693891,-0.821475078,34.72149547,301.26,308.155,313.4581667,321.1093529,295.2006471,292.93,6.73,0.54
2018-07-02,299.12,300.04,292.93,292.93,93227856,-0.0225,2,-6.73,4.23041E+12,1.31602E+15,-0.022458787,-1.111505281,27.99370157,299.172,307.2555,313.107,321.7265034,292.7844966,293.35,0.42,1.96
2018-07-03,294.89,295.06,290.89,293.35,88702982,0.0014,1,0.42,4.36441E+12,1.31676E+15,0.00143379,-1.175532348,28.91934682,297.29,306.262,312.7731667,321.6574313,290.8665687,292.26,1.09,0.19
2018-07-04,293.54,294.63,291.87,292.26,67009732,-0.0037,2,-1.09,3.50475E+12,1.3119E+15,-0.003715698,-1.18823402,27.91636102,295.292,305.133,312.5018333,321.1459799,289.1200201,291.63,0.63,0.14
2018-07-05,292.12,293.6,289.9,291.63,64860933,-0.0022,2,-0.63,3.2589E+12,1.30822E+15,-0.002155615,-1.136035736,27.32644767,293.966,303.9265,312.145,320.1891114,287.6638886,293.11,1.48,0.41
2018-07-06,292.04,294.73,290.09,293.11,100948428,0.0051,1,1.48,4.79246E+12,1.31647E+15,0.005074924,-0.90865121,31.0144678,292.656,302.6985,311.8366667,318.3210213,287.0759787,295.2,2.09,0.77
2018-07-09,293.88,296.63,292.58,295.2,80243411,0.0071,1,2.09,3.97976E+12,1.32565E+15,0.007130429,-0.542383439,35.95708779,293.11,301.71,311.5325,316.5855571,286.8344429,296.19,0.99,1.94
2018-07-10,297.14,297.99,295.84,296.19,74327612,0.0034,1,0.99,3.44157E+12,1.32938E+15,0.003353659,-0.177229932,38.21524474,293.678,300.6585,311.2366667,313.8812702,287.4357298,294.43,1.76,2.39
2018-07-11,293.8,295.27,291.77,294.43,102397446,-0.0059,2,-1.76,4.08271E+12,1.32116E+15,-0.005942132,-0.007011407,35.79860813,294.112,299.538,310.9281667,310.7277374,288.3482626,294.41,0.02,0.51
2018-07-12,294.94,296.63,293.77,294.41,94349370,-0.0001,2,-0.02,4.60351E+12,1.32307E+15,-6.79E-05,0.143161227,35.77092553,294.668,298.6985,310.6146667,308.7209753,288.6760247,298.65,4.24,1.47
2018-07-13,295.88,298.99,295.86,298.65,88560244,0.0144,1,4.24,4.64319E+12,1.33483E+15,0.014401685,0.544434143,45.40885038,295.776,298.1945,310.3445,307.1000162,289.2889838,297.37,1.28,0.06
2018-07-16,298.71,299.56,297.06,297.37,69363778,-0.0043,2,-1.28,3.56693E+12,1.33062E+15,-0.004285953,0.72854208,43.29665071,296.21,297.7955,310.0478333,306.0760277,289.5149723,296.88,0.49,0.09
2018-07-17,297.46,298.15,295.74,296.88,77991692,-0.0016,2,-0.49,3.40725E+12,1.32843E+15,-0.001647779,0.815639434,42.48200227,296.348,297.572,309.7518333,305.6965347,289.4474653,296.47,0.41,2.32
2018-07-18,299.2,300.24,296.08,296.47,78882065,-0.0014,2,-0.41,3.57434E+12,1.32546E+15,-0.001381029,0.840613053,41.77374377,296.756,297.1945,309.3823333,304.7685068,289.6204932,295.9,0.57,1.24
2018-07-19,297.71,297.94,295.52,295.9,85404326,-0.0019,2,-0.57,3.95939E+12,1.32249E+15,-0.001922623,0.813212805,40.75642153,297.054,296.9385,308.9786667,304.3217033,289.5552967,296.95,1.05,0.12
2018-07-20,295.78,297.52,294.05,296.95,76112114,0.0035,1,1.05,3.58114E+12,1.32826E+15,0.003548496,0.855953139,43.48668796,296.714,296.6015,308.6296667,303.3052968,289.8977032,294.56,2.39,0.14
2018-07-23,296.81,296.81,293.8,294.56,87894415,-0.008,2,-2.39,4.3028E+12,1.31942E+15,-0.008048493,0.718932056,39.0727063,296.152,296.161,308.2408333,302.1472974,290.1747026,295.49,0.93,0.36
2018-07-24,294.92,296.05,293.28,295.49,99972013,0.0032,1,0.93,4.42336E+12,1.32421E+15,0.003157251,0.686658925,41.55850107,295.874,295.7975,307.9013333,300.9635347,290.6314653,294.85,0.64,0.5
2018-07-25,295.99,297.17,294.29,294.85,85722422,-0.0022,2,-0.64,4.77864E+12,1.3202E+15,-0.002165894,0.619972824,40.33878729,295.55,295.4275,307.5823333,299.6693056,291.1856944,296.95,2.1,1.35
2018-07-26,296.2,298.22,295.11,296.95,93045034,0.0071,1,2.1,4.91143E+12,1.32834E+15,0.007122266,0.708660492,45.94486384,295.76,295.362,307.2301667,299.4650165,291.2589835,297.78,0.83,0.34
2018-07-27,297.29,297.88,296.21,297.78,71327558,0.0028,1,0.83,3.82645E+12,1.33112E+15,0.002795083,0.80742066,48.02367941,295.926,295.268,306.8465,299.0461191,291.4898809,297.29,0.49,0.77
2018-07-30,297.01,298,295.99,297.29,66415670,-0.0016,2,-0.49,3.45105E+12,1.3298E+15,-0.00164551,0.821237314,46.87751673,296.472,295.486,306.4086667,299.2019839,291.7700161,297.45,0.16,0.28
2018-07-31,297.01,297.79,296.14,297.45,71873287,0.0005,1,0.16,3.68048E+12,1.331E+15,0.000538195,0.820698442,47.31964482,296.864,295.691,305.9906667,299.3651524,292.0168476,298.69,1.24,0.87
2018-08-01,298.32,299.96,298.06,298.69,70926189,0.0042,1,1.24,3.64364E+12,1.33659E+15,0.004168768,0.878242592,50.74132089,297.632,296.0125,305.6263333,299.5523298,292.4726702,293.55,5.14,0.44
2018-08-02,298.25,298.54,292.89,293.55,75898396,-0.0172,2,-5.14,3.55175E+12,1.31416E+15,-0.017208477,0.560017108,39.33602033,296.952,296.1085,305.2396667,299.2493679,292.9676321,295.61,2.06,0.9
2018-08-03,294.45,295.85,293.59,295.61,63188526,0.007,1,2.06,3.21656E+12,1.32433E+15,0.007017544,0.481159191,44.70080798,296.518,296.2335,304.902,299.071466,293.395534,295.24,0.37,0.18
2018-08-06,295.79,297.37,294.78,295.24,70148503,-0.0013,2,-0.37,3.53985E+12,1.32227E+15,-0.001251649,0.400292507,43.94902912,296.108,296.2355,304.5823333,299.0706048,293.4003952,297.18,1.94,0.55
2018-08-07,295.79,297.38,294.37,297.18,70324394,0.0066,1,1.94,3.69803E+12,1.33148E+15,0.006570925,0.468912388,48.81022016,296.054,296.285,304.2468333,299.1496152,293.4203848,297.19,0.01,0.79
2018-08-08,297.97,298.46,296.78,297.19,76314169,0,1,0.01,4.14603E+12,1.33233E+15,3.36E-05,0.503393547,48.83485313,295.754,296.423,303.8915,299.1807969,293.6652031,297.41,0.22,0.04
2018-08-09,297.23,297.41,295.61,297.41,87043225,0.0007,1,0.22,5.03741E+12,1.3341E+15,0.000740267,0.526924031,49.41160857,296.526,296.573,303.553,299.1997554,293.9462446,293.64,3.77,1.48
2018-08-10,295.93,296.1,293.05,293.64,94304585,-0.0127,2,-3.77,4.81781E+12,1.32035E+15,-0.012676104,0.286523892,40.90271706,296.132,296.3225,303.198,299.0623093,293.5826907,289.85,3.79,2.43
2018-08-13,291.21,292.09,288.11,289.85,94718605,-0.0129,2,-3.79,4.39671E+12,1.30229E+15,-0.012906961,-0.108630075,34.47532357,295.054,295.9465,302.7626667,299.8324041,292.0605959,291.08,1.23,0.18
2018-08-14,290.03,291.64,289.61,291.08,75903274,0.0042,1,1.23,3.58261E+12,1.30786E+15,0.004243574,-0.259453857,37.88661269,293.834,295.6565,302.3758333,300.0526496,291.2603504,288.24,2.84,3.98
2018-08-16,287.1,289.05,285.42,288.24,93688087,-0.0098,2,-2.84,4.60533E+12,1.2958E+15,-0.009756768,-0.508376325,33.5442186,292.044,295.245,301.9236667,300.6779863,289.8120137,288.57,0.33,0.33
2018-08-17,288.57,289.35,287.78,288.57,67286037,0.0011,1,0.33,3.26353E+12,1.29804E+15,0.001144879,-0.602275535,34.48388111,290.276,294.8785,301.4623333,301.0271072,288.7298928,288.61,0.04,1.21
2018-08-20,289.78,290.93,288.15,288.61,74149913,0.0001,1,0.04,3.3039E+12,1.29848E+15,0.000138615,-0.611221233,34.60458386,289.27,294.4615,300.9673333,301.1030669,287.8199331,291.93,3.32,0.1
2018-08-21,288.51,292.41,287.94,291.93,79695581,0.0115,1,3.32,3.9634E+12,1.31148E+15,0.011503413,-0.355735732,43.85100696,289.686,294.33,300.5415,301.0620873,287.5979127,293,1.07,0.52
2018-08-22,292.45,293.83,291.93,293,81675940,0.0037,1,1.07,4.1701E+12,1.31424E+15,0.003665262,-0.090681802,46.47759782,290.07,294.2055,300.124,300.93927,287.47173,294.29,1.29,1.21
2018-08-23,294.21,294.37,292.39,294.29,73747948,0.0044,1,1.29,3.66729E+12,1.31962E+15,0.00440273,0.180721438,49.54216858,291.28,294.1775,299.7123333,300.9049717,287.4500283,295.54,1.25,1.03
2018-08-24,293.26,295.91,292.53,295.54,70163666,0.0042,1,1.25,3.3881E+12,1.32547E+15,0.004247511,0.438912288,52.38704978,292.674,294.107,299.368,300.7457442,287.4682558,296.83,1.29,0.67
2018-08-27,296.21,297.34,295.3,296.83,85300783,0.0044,1,1.29,3.95666E+12,1.32992E+15,0.004364891,0.676839415,55.19461679,294.318,294.0595,299.1608333,300.6053887,287.5136113,297.22,0.39,1.84
2018-08-28,298.67,298.95,296.6,297.22,84392569,0.0013,1,0.39,4.07207E+12,1.3321E+15,0.001313883,0.830614548,56.03860444,295.376,294.056,298.9325,300.595047,287.516953,298.05,0.83,0.09
2018-08-29,297.31,298.23,296.63,298.05,81223962,0.0028,1,0.83,3.50956E+12,1.33546E+15,0.002792544,0.949770328,57.85796817,296.386,294.086,298.6796667,300.6922165,287.4797835,298.05,0,0.39
2018-08-30,298.44,299.99,297.37,298.05,80675778,0,3,0,3.83589E+12,1.33414E+15,0,0.985847645,57.85796817,297.138,294.054,298.3998333,300.5763689,287.5316311,300.07,2.02,1.56
2018-08-31,296.49,300.07,296.09,300.07,107570452,0.0068,1,2.02,4.46599E+12,1.34352E+15,0.006777386,1.094626495,62.26580759,298.044,294.38,298.1383333,301.4016693,287.3583307,297.49,2.58,0.92
2018-09-03,299.15,299.28,296.85,297.49,64698983,-0.0086,2,-2.58,3.07177E+12,1.33387E+15,-0.008597994,0.94721476,54.43444845,298.176,294.474,297.802,301.6084471,287.3395529,298.8,1.31,0.23
2018-09-04,297.72,299.2,296.86,298.8,64654196,0.0044,1,1.31,3.15921E+12,1.33869E+15,0.004403509,0.893047115,57.36652005,298.492,294.652,297.5325,302.0275748,287.2764252,294.96,3.84,0.91
2018-09-05,297.89,298.4,294.37,294.96,81061721,-0.0129,2,-3.84,3.72887E+12,1.32312E+15,-0.012851406,0.569466213,47.680908,297.874,294.541,297.1615,301.8273321,287.2546679,294.28,0.68,0.73
2018-09-06,294.23,295.82,293.62,294.28,79880306,-0.0023,2,-0.68,3.90313E+12,1.32094E+15,-0.002305397,0.294350835,46.19356075,297.12,294.3955,296.7855,301.5799373,287.2110627,292.86,1.42,2.02
2018-09-07,292.26,293.79,290.69,292.86,90385670,-0.0048,2,-1.42,4.61892E+12,1.31669E+15,-0.004825336,0.016138756,43.16547285,295.678,294.168,296.4798333,301.243537,287.092463,293.7,0.84,0.49
2018-09-10,292.37,294.06,292.25,293.7,84203824,0.0029,1,0.84,4.03022E+12,1.32031E+15,0.002868265,-0.105238803,45.44375312,294.92,294.171,296.2293333,301.2456898,287.0963102,292.46,1.24,0.28
2018-09-11,293.42,294.75,291.49,292.46,83406572,-0.0042,2,-1.24,4.47618E+12,1.31609E+15,-0.004221995,-0.25445359,42.72126447,293.652,294.3015,296.0145,301.1450671,287.4579329,292.35,0.11,0.28
2018-09-12,292.74,293.29,290.89,292.35,87628838,-0.0004,2,-0.11,4.44581E+12,1.31591E+15,-0.00037612,-0.340600216,42.47814869,293.13,294.365,295.8645,301.1106905,287.6193095,292.42,0.07,0.15
2018-09-13,292.5,293.42,291.78,292.42,98537251,0.0002,1,0.07,5.26769E+12,1.31747E+15,0.000239439,-0.370437515,42.70160957,292.758,294.574,295.6711667,300.7855293,288.3624707,297.29,4.87,2.77
2018-09-14,295.19,297.38,295.04,297.29,83088746,0.0167,1,4.87,4.11908E+12,1.33761E+15,0.016654128,-0.056248011,55.6191511,293.644,295.01,295.609,300.6746659,289.3453341,295.23,2.06,0.59
2018-09-17,296.7,296.74,294.14,295.23,64924720,-0.0069,2,-2.06,3.41477E+12,1.32894E+15,-0.006929261,0.014972286,50.43916845,293.95,295.341,295.468,300.1853654,290.4966346,296.1,0.87,2.17
2018-09-18,293.06,296.51,293.03,296.1,77064535,0.0029,1,0.87,4.12412E+12,1.33436E+15,0.002946855,0.117122337,52.45318082,294.678,295.5495,295.3468333,300.1410378,290.9579622,296.64,0.54,1.53
2018-09-19,297.63,297.72,295.5,296.64,94195142,0.0018,1,0.54,4.69228E+12,1.33542E+15,0.001823708,0.211976908,53.71055549,295.536,295.7315,295.2448333,300.1910483,291.2719517,299.04,2.4,0.83
2018-09-20,297.47,300.45,297.12,299.04,97943342,0.0081,1,2.4,5.04178E+12,1.34541E+15,0.008090615,0.415504097,58.9113243,296.86,295.969,295.1913333,300.5988592,291.3391408,300.81,1.77,0.8
2018-09-21,299.84,300.81,298.9,300.81,124341794,0.0059,1,1.77,6.80022E+12,1.35419E+15,0.005918941,0.6353238,62.27747136,297.564,296.2325,295.2338333,301.3126688,291.1523312,302.59,1.78,1.27
2018-09-27,299.54,302.6,299.54,302.59,120499022,0.0059,1,1.78,5.89132E+12,1.36355E+15,0.005917356,0.853022168,65.3516228,299.036,296.5205,295.2826667,302.3074248,290.7335752,300.51,2.08,0.06
2018-09-28,302.53,302.64,299.83,300.51,111432440,-0.0069,2,-2.08,5.51631E+12,1.3558E+15,-0.006873988,0.809698424,59.27294679,299.918,296.685,295.409,302.723677,290.646323,300.17,0.34,1.04
2018-10-01,301.55,301.97,299.3,300.17,77258157,-0.0011,2,-0.34,3.97072E+12,1.35367E+15,-0.00113141,0.714239448,58.31805119,300.624,296.791,295.5226667,302.9939893,290.5880107,296.53,3.64,0.03
2018-10-02,300.2,300.93,296.36,296.53,86569267,-0.0121,2,-3.64,4.19994E+12,1.33717E+15,-0.012126462,0.378881049,49.18281285,300.122,296.715,295.5938333,302.8916156,290.5383844,291.78,4.75,0.11
2018-10-04,296.42,296.42,291.26,291.78,107326531,-0.016,2,-4.75,5.81194E+12,1.31592E+15,-0.016018615,-0.160962773,40.30924201,298.316,296.3005,295.5963333,302.631612,289.969388,291.28,0.5,0.36
2018-10-05,291.42,292.66,289.33,291.28,93624742,-0.0017,2,-0.5,4.77907E+12,1.31254E+15,-0.00171362,-0.529082653,39.50134132,296.054,295.99,295.5658333,302.6574913,289.3225087,289.91,1.37,1.26
2018-10-08,290.02,292.29,289.91,289.91,69771638,-0.0047,2,-1.37,3.40004E+12,1.30523E+15,-0.004703378,-0.824587322,37.29564022,293.934,295.5455,295.4776667,302.5796438,288.5113562,287.85,2.06,0.32
2018-10-10,290.23,290.37,286.92,287.85,117740377,-0.0071,2,-2.06,7.39784E+12,1.29354E+15,-0.007105653,-1.101242128,34.20299377,291.47,295.19,295.3386667,302.9841799,287.3958201,275.15,12.7,6.33
2018-10-11,281.52,282.65,275.15,275.15,144521665,-0.0441,2,-12.7,6.74729E+12,1.23724E+15,-0.044120201,-2.028089491,22.0586812,287.194,294.2335,295.0173333,305.9486343,282.5183657,279.37,4.22,0.67
2018-10-12,275.82,281.26,275.43,279.37,101671628,0.0153,1,4.22,4.94069E+12,1.25518E+15,0.015337089,-2.229460784,30.84533851,284.712,293.559,294.7666667,306.9467555,280.1712445,277.19,2.18,1.02
2018-10-15,278.35,278.91,276.49,277.19,73193716,-0.0078,2,-2.18,3.65785E+12,1.2457E+15,-0.007803272,-2.368913173,29.02498132,281.894,292.7335,294.409,307.9022525,277.5647475,276.9,0.29,1.54
2018-10-16,278.73,279.52,276.22,276.9,60611347,-0.001,2,-0.29,2.94445E+12,1.24472E+15,-0.001046214,-2.33623105,28.78164392,279.292,291.9555,294.0678333,308.6226803,275.2883197,280.05,3.15,3.17
2018-10-17,280.07,281.99,279.1,280.05,75387664,0.0114,1,3.15,4.167E+12,1.25782E+15,0.011375948,-1.972514094,35.14221699,277.732,291.3405,293.7873333,308.7932665,273.8877335,277.48,2.57,1.32
2018-10-18,278.73,280.01,277.3,277.48,68805037,-0.0092,2,-2.57,3.25753E+12,1.24633E+15,-0.009176933,-1.780918841,32.58520911,278.198,290.5935,293.4708333,309.0476771,272.1393229,278.63,1.15,2.4
2018-10-19,275.08,279.03,273.81,278.63,74645366,0.0041,1,1.15,3.67425E+12,1.25135E+15,0.004144443,-1.465789091,34.86891729,278.05,289.6605,293.183,308.5478275,270.7731725,279.4,0.77,1.85
