Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2023-07-14,343.49,346.93,342.9,346.93,155034900,0.017,1,5.8,8932215852366,1818594678329370,0.017002315832673753,0.35025772788238596,61.61456296066254,339.07599999999996,339.25149999999996,335.72,346.6006313092196,331.90236869078035
2023-07-17,345.38,346.98,344.74,345.75,150885641,-0.0034000000000000002,0,-1.18,8057203233780,1811082540210460,-0.003401262502522151,0.6535572151058826,59.57698167151249,342.058,339.3825,335.9241666666667,347.08825337005743,331.67674662994256
2023-07-18,346.49,346.98,342.9,343.38,131142906,-0.0069,0,-2.37,8781574650658,1803734771682240,-0.006854663774403469,0.6555151720285763,55.59996756118391,343.33,339.4225,336.08433333333335,347.2021809060624,331.64281909393765
2023-07-19,345.61,345.69,341.78,343.11,123777034,-0.0008,0,-0.27,7905984625450,1805854594062160,-0.0007863008911409564,0.6010184987200806,55.14830828817422,344.06000000000006,339.606,336.25849999999997,347.5500679755495,331.6619320244505
2023-07-20,341.37,343.29,340.62,341.67,116380034,-0.0042,0,-1.44,6938620125279,1798692633941075,-0.004196904782722721,0.4379574531580719,52.68993695405278,344.168,339.63349999999997,336.43733333333336,347.6021116105725,331.66488838942746
2023-07-21,339.19,342.39,337.45,342.39,130846247,0.0021,1,0.72,9892909860168,1806392023594475,0.002107296514180179,0.3522462519836793,53.79891301081959,343.26,339.8305,336.6655,347.8668585659271,331.79414143407286
2023-07-24,341.98,345.87,340.67,344.32,151453723,0.005600000000000001,1,1.93,14838459929182,1822435036353170,0.005636846870527679,0.3959260903115649,56.72707052959727,342.974,340.0275,336.9961666666667,348.29784189137,331.75715810862994
2023-07-25,345.78,346.27,342.93,344.92,200892226,0.0017000000000000001,1,0.6,15078062906126,1829116038118645,0.0017425650557620909,0.43263606765086937,57.62619198565726,343.28200000000004,340.2575,337.3453333333334,348.79899606334567,331.7160039366543
2023-07-26,345.18,345.42,339.53,340.56,296536749,-0.0126,0,-4.36,30537102402046,1803219472657460,-0.012640612315899413,0.14553139583161467,49.56663096290249,342.772,340.365,337.60316666666665,348.8647988211574,331.8652011788426
2023-07-27,341.64,345.5,340.58,344.76,238862076,0.0123,1,4.2,20393084993630,1810588417479670,0.01233262861169826,0.2164639833569395,55.9568702819,343.39,340.7835,337.9081666666667,349.2834465292523,332.28355347074773
2023-07-28,343.55,344.34,341.31,344.03,197315869,-0.0021,0,-0.73,13896925764031,1810780672364745,-0.002117415013342616,0.1929745374310936,54.66049437592075,343.71799999999996,341.0875,338.1571666666667,349.5952397115889,332.5797602884111
2023-07-31,346.5,347.18,344.72,345.62,168147750,0.0046,1,1.59,12853488882170,1825698537567265,0.004621689968898224,0.25915169781819336,56.99734908221743,343.978,341.2145,338.47549999999995,349.9111556215678,332.5178443784322
2023-08-01,347.35,351.23,346.56,351.0,171252619,0.015600000000000001,1,5.38,12746206416721,1851393335293465,0.015566228806203286,0.6193393205399358,63.796772080097384,345.194,341.685,338.88933333333335,351.373619096659,331.996380903341
2023-08-02,349.1,349.74,343.25,343.8,173994097,-0.020499999999999997,0,-7.2,11758446996647,1814467196970325,-0.02051282051282044,0.3406875643417946,51.95672335070147,345.842,341.923,339.13766666666663,351.5738136444626,332.27218635553743
2023-08-03,344.8,345.05,340.1,341.54,169190939,-0.0066,0,-2.26,10148538837763,1805658055617460,-0.006573589296102411,-0.009286189291706437,48.88959566592247,345.198,342.19,339.3596666666666,351.48149288328545,332.89850711671454
2023-08-04,341.6,342.72,340.62,341.25,118843923,-0.0008,0,-0.29,7770010333908,1804094879141900,-0.0008490952743456237,-0.25987502388672357,48.493999252848155,344.642,342.67400000000004,339.6131666666667,350.6121771207339,334.73582287926615
2023-08-07,339.6,343.18,339.46,339.68,117858472,-0.0046,0,-1.57,9069975205636,1788109988513460,-0.004600732600732571,-0.5161293377862555,46.30930579481327,343.454,343.116,339.85316666666665,349.11744116026654,337.11455883973343
2023-08-08,342.12,342.62,337.25,337.95,127774416,-0.0051,0,-1.73,8629258839464,1783727281690130,-0.0050930287329251644,-0.771535852828221,43.959220507035276,340.844,343.1625,340.0921666666666,348.986065488611,337.338934511389
2023-08-09,339.0,342.38,338.45,341.61,115524453,0.0108,1,3.66,7886430699758,1806676446008160,0.010830004438526553,-0.6672864581616627,49.76716800545794,340.406,343.27,340.378,348.89210280946025,337.6478971905397
2023-08-10,339.69,340.46,339.09,340.46,164733982,-0.0034000000000000002,0,-1.15,8882537660388,1803796461185540,-0.003366411990281426,-0.6485187146616855,48.081027757272324,340.19,343.23650000000004,340.63050000000004,348.91689179987975,337.5561082001203
2023-08-11,341.88,343.03,338.8,338.98,128907642,-0.0043,0,-1.48,7520582870783,1794972207973510,-0.004347059860189018,-0.7038947739118115,45.92455354746299,339.736,342.83900000000006,340.8366666666667,348.54250734199076,337.13549265800935
2023-08-14,338.58,339.52,335.28,336.33,125087415,-0.0078000000000000005,0,-2.65,7013971873774,1780307587814060,-0.007817570358133352,-0.8759021758848451,42.26893653723541,339.066,342.36800000000005,340.94483333333335,348.56648884811,336.1695111518901
2023-08-16,333.69,334.17,330.54,331.28,126659888,-0.015,0,-5.05,7665362552865,1748984340543925,-0.01501501501501501,-1.2631609666384511,36.33349408348648,337.73199999999997,341.76300000000003,340.89566666666667,349.59505490277905,333.930945097221
2023-08-17,329.63,330.43,325.74,330.23,117989700,-0.0032,0,-1.05,7284433463595,1745909593007560,-0.0031695242695000125,-1.506884757416446,35.22591025533778,335.456,341.119,340.795,350.38837301008795,331.8496269899121
2023-08-18,326.9,330.65,326.24,328.42,119156122,-0.0055000000000000005,0,-1.81,6558915050646,1733429761794400,-0.005481028374163421,-1.6929341164255123,33.339227281417976,333.048,340.4565,340.6505,351.243429637304,329.669570362696
2023-08-21,329.45,331.09,328.3,328.84,100072004,0.0013,1,0.42,5306601152966,1735532241797550,0.0012788502527250056,-1.6869093144999456,34.21964408684025,331.02,339.779,340.523,351.6433481068346,327.9146518931654
2023-08-22,331.65,332.53,328.69,329.7,93980650,0.0026,1,0.86,5506519286028,1741227337243770,0.0026152536187811215,-1.5288874000337411,36.08121812786036,329.694,339.048,340.42883333333333,351.4906051934533,326.6053948065467
2023-08-23,328.95,330.22,327.87,329.15,87579120,-0.0017000000000000001,0,-0.55,4908114626772,1733928616314735,-0.0016681831968456962,-1.370378672311701,35.39140598821042,329.26800000000003,338.2595,340.2961666666667,351.10588077437194,325.41311922562807
2023-08-24,333.14,334.04,332.14,333.82,105020379,0.014199999999999999,1,4.67,7005814431759,1757727511179625,0.01418806015494467,-0.8836225335808754,45.00548887411818,329.986,337.9225,340.16816666666665,350.86307939198065,324.9819206080194
2023-08-25,329.31,331.4,328.66,330.25,82419945,-0.010700000000000001,0,-3.57,5183029254340,1744505752491610,-0.010694386196153594,-0.7404874333225955,40.093800389828395,330.352,337.197,340.0203333333333,350.1498515779405,324.2441484220595
2023-08-28,332.1,332.67,330.87,332.53,95135763,0.0069,1,2.28,5316398471426,1760722766932675,0.0069038607115821105,-0.4452096674292165,44.276485272751465,331.09000000000003,336.62199999999996,339.9278333333333,349.32916585239036,323.91483414760955
2023-08-29,333.57,334.46,332.7,333.76,88518037,0.0037,1,1.23,5374375286648,1766316168834965,0.003698914383664764,-0.1360445987402885,46.44872686793103,331.902,336.029,339.77933333333334,348.0917888981014,323.9662111018986
2023-08-30,337.11,337.69,334.94,334.94,89254989,0.0034999999999999996,1,1.18,5261255262994,1771698698507585,0.0035354745925215703,0.1627370084961024,48.52198324636915,333.06000000000006,335.226,339.62983333333335,345.14278657631394,325.30921342368606
2023-08-31,335.38,336.06,333.39,334.75,146249137,-0.0006,0,-0.19,8353483521588,1767270012625285,-0.0005672657789455027,0.3515467276996853,48.19841030159508,333.246,334.77349999999996,339.4886666666667,343.87659018960926,325.67040981039065
2023-09-01,334.11,338.95,334.07,338.28,119773878,0.0105,1,3.53,7125172143762,1774330080051850,0.010545182972367284,0.6981309438185472,54.29643926307946,334.852,334.6105,339.41416666666663,343.3318519020942,325.88914809790583
2023-09-04,339.1,341.02,337.6,341.02,96694641,0.008100000000000001,1,2.74,6508906900027,1790620958840645,0.008099798983090878,1.0734295046375164,58.390887528940766,336.55,334.599,339.318,343.2858403922348,325.9121596077652
2023-09-05,340.15,341.45,339.25,340.29,82753176,-0.0021,0,-0.73,5134979321517,1788637891077700,-0.002140636912790872,1.2231580332947714,56.92761466596147,337.856,334.62949999999995,339.24666666666667,343.3914437912007,325.8675562087992
2023-09-06,339.66,340.48,337.36,337.85,91705977,-0.0072,0,-2.44,5420049337915,1774873568250275,-0.007170354697463965,1.1117385892183664,52.217335982845874,338.438,334.6245,339.10433333333333,343.37896965841804,325.870030341582
2023-09-07,336.93,338.02,335.08,336.74,88385491,-0.0033,0,-1.11,5855712918059,1764817364072585,-0.003285481722658079,0.9248210622309252,50.18311077818889,338.836,334.381,338.97249999999997,342.5992234089955,326.16277659100444
2023-09-08,336.29,336.66,333.92,336.4,79833140,-0.001,0,-0.34,5163660415254,1763539874881915,-0.0010096810595713324,0.7474130720137903,49.5464074627749,338.46000000000004,334.178,338.8593333333334,341.97535750111297,326.380642498887
2023-09-11,336.52,337.62,335.33,337.58,112564980,0.0034999999999999996,1,1.18,6057231547309,1769506540106345,0.0035077288941736118,0.6805648386395248,51.830629296744206,337.77200000000005,334.108,338.7328333333333,341.75535666751347,326.46064333248654
2023-09-12,338.51,338.81,335.28,335.54,94675658,-0.006,0,-2.04,6577900088134,1756291034820950,-0.006043012026778705,0.4794735913865895,47.80142002438437,336.822,334.0685,338.60633333333334,341.67760579504335,326.4593942049566
2023-09-13,335.83,337.61,334.67,335.99,106778784,0.0013,1,0.45,6586599668500,1756315967559405,0.0013411217738570347,0.3625961248260947,48.74790129952304,336.45,334.304,338.49649999999997,341.84455276489473,326.7634472351052
2023-09-14,337.34,341.19,336.64,341.19,121376523,0.0155,1,5.2,7339688488106,1784239879648865,0.015476651090806204,0.6069366076592789,58.183625313451834,337.34000000000003,334.852,338.52566666666667,342.71473641934926,326.9892635806507
2023-09-15,341.56,346.29,341.02,344.98,159760232,0.0111,1,3.79,8612804348490,1803979809399835,0.011108180192854533,0.9735065340718282,63.46336671735556,339.056,335.68,338.59000000000003,344.1252021882345,327.23479781176553
2023-09-18,342.98,344.39,340.51,340.67,100511732,-0.0125,0,-4.31,5807078215556,1784138825083390,-0.012493477882775772,0.8783294112371188,54.964325766750605,339.67400000000004,336.2715,338.627,344.36747745798243,328.1755225420176
2023-09-19,341.5,342.18,338.21,338.82,96050928,-0.0054,0,-1.85,5150652127590,1772814855562025,-0.005430475239968313,0.653717088108295,51.76011421505046,340.33000000000004,336.7275,338.60099999999994,344.30213893529975,329.1528610647003
2023-09-20,338.54,339.87,337.57,338.75,104345680,-0.0002,0,-0.07,4864915053576,1773557988677390,-0.0002065993742990102,0.47185732626262555,51.637450514177885,340.882,337.2075,338.5748333333333,343.97417976190377,330.4408202380962
2023-09-21,336.73,337.54,333.01,333.04,96328690,-0.0169,0,-5.71,5422533075112,1742402448037090,-0.016856088560885496,-0.03467965142568541,42.73978759670645,339.252,337.1685,338.4853333333333,344.0212695860986,330.3157304139014
2023-09-22,329.9,332.59,329.11,332.02,87027919,-0.0031,0,-1.02,4845963814606,1736745631490060,-0.003062695171751284,-0.41878062733267846,41.36849654679248,336.65999999999997,337.257,338.4125,343.78826358373004,330.72573641626997
2023-09-25,331.4,332.65,330.1,331.58,84400081,-0.0013,0,-0.44,5404392110690,1729963226685920,-0.0013252213722064754,-0.6680371506743414,40.76095108795588,334.842,337.20950000000005,338.3063333333333,343.889705011836,330.5292949881641
2023-09-26,331.51,331.56,326.63,326.9,90024892,-0.0141,0,-4.68,5104543774073,1706943807101900,-0.014114240907171727,-1.08877364747921,34.89139525703081,332.45799999999997,336.8665,338.0366666666667,344.8057626232011,328.92723737679887
2023-09-27,325.05,327.5,324.73,326.71,81602937,-0.0006,0,-0.19,5135895539248,1706367989198055,-0.0005812174977056772,-1.3059119212149044,34.67309913456273,330.05,336.45500000000004,337.78866666666664,345.5238025670515,327.38619743294856
2023-10-04,322.61,322.61,318.88,319.45,149154628,-0.0222,0,-7.26,8398230837067,1665853464551060,-0.022221542040341546,-1.832270471734379,27.574105055814073,327.332,335.69,337.46216666666663,347.4013141875777,323.97868581242227
2023-10-05,321.46,321.71,318.46,318.58,104522580,-0.0027,0,-0.87,6140532333166,1666133803402280,-0.0027234308968540066,-2.1128787293349007,26.864287407563097,324.644,334.705,337.1685,348.50654991296847,320.9034500870315
2023-10-06,319.27,320.67,318.44,318.94,87538952,0.0011,1,0.36,4785510675912,1668443571960735,0.0011300144390733458,-2.14143411125023,27.69373552168244,322.116,333.601,336.95799999999997,348.67875566853905,318.52324433146094
2023-10-10,322.97,324.85,319.06,319.11,128817089,0.0005,1,0.17,7413755024883,1666929431923165,0.0005330156142222542,-2.0177553080745234,28.1083735586613,320.558,332.54200000000003,336.7625,348.538939207241,316.54506079275905
2023-10-11,323.96,327.26,323.95,324.74,119111539,0.0176,1,5.63,7187299149114,1700321783745980,0.01764281909059573,-1.4520991972405652,40.31516136663411,320.164,331.88649999999996,336.55783333333335,348.03340716515584,315.7395928348441
2023-10-12,326.89,328.85,326.89,328.85,108819519,0.0127,1,4.11,6630382353248,1719892205644955,0.012656278869249249,-0.7327661217248598,47.34407836965723,322.044,331.492,336.38100000000003,347.53048072605895,315.4535192739411
2023-10-13,326.11,327.33,325.43,325.77,91775351,-0.009399999999999999,0,-3.08,4452713202190,1703149231763395,-0.009365972327809113,-0.4119988110585795,43.23492216589111,323.48199999999997,330.9605,336.125,347.0176933724473,314.90330662755275
2023-10-16,324.1,326.0,321.32,323.29,93097005,-0.0076,0,-2.48,4933431874610,1689161203760030,-0.00761273290972142,-0.31863032584609385,40.20875277798652,324.352,330.246,335.731,346.33311210877093,314.158887891229
2023-10-17,325.7,328.26,325.01,327.35,88460757,0.0126,1,4.06,5216247436535,1706205723964525,0.012558384113334764,0.04540819507277005,46.77656178268771,326.0,329.8365,335.4243333333333,345.7800407297176,313.8929592702824
2023-10-18,326.32,329.06,326.12,328.82,134130424,0.0045000000000000005,1,1.47,5961951549793,1708940247235450,0.004490606384603524,0.3946227060612415,48.962550180202854,326.816,329.47799999999995,335.1816666666666,345.1724558363826,313.7835441636173
2023-10-19,324.75,325.08,322.4,322.76,115713978,-0.0184,0,-6.06,6112651802226,1677139688247490,-0.018429535916306805,0.23479297958043643,41.41152199538029,325.59800000000007,328.5565,334.84250000000003,343.5402048489406,313.57279515105944
2023-10-20,319.45,320.18,316.28,317.96,112714314,-0.0149,0,-4.8,6689660107857,1649198246075280,-0.014871731317387615,-0.1558421590361463,36.59712080428106,324.036,327.2055,334.44733333333335,340.83346753005253,313.5775324699474
2023-10-23,317.43,318.3,315.09,315.5,89162326,-0.0077,0,-2.46,4886900168746,1637491058487765,-0.007736822241791397,-0.5209753899379099,34.39045024773408,322.47799999999995,325.947,333.99916666666667,339.0057673231499,312.8882326768501
2023-10-24,317.34,318.63,311.77,318.43,93256078,0.009300000000000001,1,2.93,5696794937037,1654982984217825,0.009286846275752714,-0.5058190155467801,39.1004598307655,320.694,324.9275,333.5676666666667,336.9496510138647,312.9053489861353
2023-10-25,319.26,319.59,316.3,316.49,91218212,-0.0060999999999999995,0,-1.94,5990647874872,1638326343330425,-0.00609239079232482,-0.5627381651212682,37.196425672301274,318.228,323.8145,333.0938333333333,334.56638443949095,313.0626155605091
2023-10-26,311.36,312.37,307.75,307.75,110774427,-0.0276,0,-8.74,7147843599760,1594021634219925,-0.027615406489936545,-1.0945265807588673,30.087905330150647,315.226,322.55,332.54699999999997,334.5416154041133,310.5583845958867
2023-10-27,309.68,310.43,307.24,308.53,92934386,0.0025,1,0.78,5978754499550,1597031432203450,0.002534524776604208,-1.2860378181102767,31.34884327539733,313.34000000000003,321.3755,331.9431666666667,334.01104268720457,308.7399573127954
2023-10-30,307.01,310.12,306.89,308.95,95847666,0.0014000000000000002,1,0.42,4917393348916,1601800798334580,0.00136129387741879,-1.274273795505306,32.05941845042426,312.03000000000003,320.24399999999997,331.3585,333.0731861004574,307.41481389954254
2023-10-31,310.49,311.58,305.14,305.56,121721241,-0.011000000000000001,0,-3.39,6285058452388,1580134815560475,-0.010972649296002501,-1.3759584389661743,29.413122599588775,309.456,319.177,330.69083333333333,333.1160661093264,305.2379338906736
2023-11-01,307.55,310.41,307.33,309.71,88982229,0.013600000000000001,1,4.15,5182958507551,1596795801119885,0.013581620630972457,-1.059098758619764,36.34064691171997,308.1,318.327,330.00266666666664,332.3976490255486,304.2563509744514
2023-11-02,314.59,316.51,314.12,315.16,112376415,0.0176,1,5.45,6154686682044,1625900638672675,0.017597106971037668,-0.4111370494239468,44.099583792045976,309.582,318.1125,329.5253333333333,332.23881852253703,303.986181477463
2023-11-03,317.96,318.76,316.5,318.24,89968188,0.0098,1,3.08,5611098595301,1643280720046225,0.00977281380885886,0.2600749746926647,47.95985149009938,311.524,318.0955,329.137,332.2203454504881,303.97065454951195
2023-11-06,322.62,334.16,321.57,334.16,174432379,0.05,1,15.92,12972622309167,1742566709730300,0.05002513826043242,1.7294998422824914,62.40950555253851,316.566,318.8565,329.01883333333336,334.6256398307001,303.08736016929987
2023-11-07,330.7,330.7,323.89,327.29,119879230,-0.0206,0,-6.87,9766986904728,1699073948424850,-0.02055901364615753,2.1638529381532283,55.276714508673635,320.912,319.26550000000003,328.81233333333336,335.458355801253,303.07264419874707
2023-11-08,329.44,330.42,323.36,324.0,89899157,-0.0101,0,-3.29,5886707984500,1682834543847630,-0.010052247242506751,2.150208971081692,52.19989357651104,323.77,319.22850000000005,328.57983333333334,335.37446454226796,303.08253545773215
2023-11-09,324.38,326.89,323.32,325.29,93287967,0.004,1,1.29,5769302845070,1686803900728730,0.003981481481481586,2.143868502500047,53.29757898191248,325.79600000000005,319.0505,328.3078333333333,334.84287597703945,303.25812402296054
2023-11-10,322.78,324.18,321.26,323.75,65663861,-0.004699999999999999,0,-1.54,4034318305947,1677160478967760,-0.0047342371422424145,1.9569478045386108,51.76918250698172,326.898,318.94950000000006,328.0293333333333,334.59382993132573,303.3051700686744
2023-11-13,326.78,327.63,322.64,323.31,68729674,-0.0014000000000000002,0,-0.44,3980031192808,1675253396603580,-0.0013590733590733706,1.7323807593842813,51.31638788108156,324.728,318.95050000000003,327.7681666666667,334.5959421158423,303.30505788415775
2023-11-14,326.12,327.8,325.8,326.57,75471066,0.0101,1,3.26,4611334371673,1695454378796545,0.01008320188054812,1.7281667986769182,54.49227247610338,324.58399999999995,318.91150000000005,327.60549999999995,334.4766794400249,303.3463205599752
2023-11-15,333.15,333.97,330.99,333.96,117057060,0.0226,1,7.39,6891976866999,1733735524567185,0.02262914535934102,2.121914894996378,60.74399310050701,326.576,319.16850000000005,327.6501666666666,335.5290137755565,302.8079862244436
2023-11-16,333.52,334.9,332.16,334.31,80857258,0.001,1,0.35,4697910480847,1733223200134100,0.0010480297041561837,2.2903443464657687,61.01714007831352,328.38,319.746,327.71816666666666,337.3416135442948,302.1503864557052
2023-11-17,332.91,333.71,331.16,332.06,72719817,-0.0067,0,-2.25,4237131006711,1719607953734730,-0.006730280278783196,2.137573002347662,58.21294017266997,330.04200000000003,320.451,327.77883333333335,338.81690525947937,302.0850947405207
2023-11-20,331.3,335.56,331.05,334.23,73758382,0.006500000000000001,1,2.17,4003909793246,1732971410544320,0.006534963560802298,2.0686898613652347,60.116691416676204,332.226,321.3875,327.8686666666666,340.5412994925333,302.23370050746666
2023-11-21,336.12,337.75,335.64,336.57,80861020,0.006999999999999999,1,2.34,4346523674039,1745367317389910,0.007001166861143382,2.0621312292000473,62.1207506610725,334.226,322.29449999999997,327.9831666666667,342.4917705829319,302.09722941706804
2023-11-22,334.08,337.56,333.46,336.81,72501098,0.0007000000000000001,1,0.24,3758337254399,1745779647441390,0.0007130760317319851,1.9562630978560938,62.32982325280818,334.796,323.3105,328.11083333333335,344.26765197731237,302.3533480226876
2023-11-23,337.46,338.02,335.79,336.91,72835159,0.0003,1,0.1,3646103199544,1748416282493460,0.00029690329859577425,1.7803062865096755,62.42288957712875,335.31600000000003,324.7685,328.1623333333334,345.2444031791071,304.2925968208929
2023-11-24,337.26,337.88,334.0,334.0,73066193,-0.0086,0,-2.91,3662765410867,1732992412340200,-0.008637321539877174,1.3734943489496159,57.93719172685154,335.704,326.04200000000003,328.2248333333334,345.4605927399533,306.62340726004675
2023-11-27,334.42,336.04,332.58,333.67,72979263,-0.001,0,-0.33,3818829148039,1730441822159830,-0.0009880239520957401,1.0048317458765572,57.433163888362046,335.592,327.278,328.2438333333333,345.2830255206752,309.27297447932483
2023-11-28,335.15,337.65,334.49,337.52,97438609,0.0115,1,3.85,4918947657813,1751473204686690,0.011538346270266953,0.9438739293761835,61.62737307949323,335.782,328.87600000000003,328.30649999999997,344.3876709609302,313.36432903906984
2023-11-29,336.64,337.1,334.34,336.62,88757604,-0.0027,0,-0.9,4959227147931,1749935785800540,-0.0026665086513391056,0.7736898385911801,60.1356869346824,335.744,330.2215,328.3345,343.3324591945121,317.11054080548786
2023-11-30,335.61,338.43,334.9,338.43,169523748,0.0054,1,1.81,7868479918041,1759894899439460,0.005376982948131381,0.7151486397062499,62.12140857807666,336.048,331.385,328.3958333333333,342.98622665928747,319.7837733407125
2023-12-01,336.71,336.73,334.41,334.8,95304378,-0.010700000000000001,0,-3.63,5228456456826,1737622430612080,-0.010725999468132241,0.38085380938466074,56.08732218561458,336.20799999999997,332.213,328.3378333333333,342.1940001502937,322.23199984970637
2023-12-04,337.2,337.76,335.63,336.14,90945516,0.004,1,1.34,5692954092276,1746110057235500,0.004002389486260416,0.20755197881906007,57.71995502041064,336.70199999999994,332.312,328.2565,342.40691277823447,322.21708722176555
2023-12-05,335.21,335.27,332.61,332.85,93825597,-0.0098,0,-3.29,5277934010235,1731945777659120,-0.009787588504789557,-0.1517066265451561,52.55368001210069,335.768,332.59,328.1325,342.41913627945814,322.7608637205418
2023-12-06,334.3,335.47,333.45,333.45,86198053,0.0018,1,0.6,4679217791546,1732655473387370,0.0018026137899953554,-0.36008992369220927,53.37332542918347,335.134,333.0625,328.0591666666667,342.06856434577065,324.05643565422935
2023-12-07,332.95,333.96,331.42,332.67,85653911,-0.0023,0,-0.78,4849770366357,1730469213943010,-0.002339181286549641,-0.5502313621092485,52.11295779984917,333.98199999999997,333.4315,327.99133333333333,341.7087586645677,325.15424133543235
2023-12-08,335.33,337.27,334.91,336.6,72001115,0.0118,1,3.93,4722429280500,1748573281488560,0.011813508882676516,-0.41713634332633465,57.551893575502994,334.342,334.07399999999996,327.99466666666666,341.1537864374683,326.9942135625316
2023-12-11,337.68,338.21,335.77,337.93,80191377,0.004,1,1.33,5131825837809,1753629819079700,0.00395127748068913,-0.2533952239364803,59.239156837686195,334.70000000000005,334.805,328.0005,340.0763319000192,329.5336680999808
2023-12-12,339.42,340.69,338.81,339.77,96194555,0.0054,1,1.84,5623851879163,1761582792050060,0.0054449146272896876,-0.04590475492873436,61.5180921092769,336.084,335.465,328.07099999999997,339.6377377104438,331.29226228955616
2023-12-13,339.09,339.46,336.54,336.68,74854643,-0.0091,0,-3.09,4780374531001,1743241837004970,-0.009094387379697921,-0.13638649079232978,55.86892424472969,336.73,335.601,328.08250000000004,339.7458758727084,331.4561241272916
2023-12-14,341.97,342.68,339.39,341.33,156813582,0.0138,1,4.65,9839119471287,1768331654002130,0.013811334204585801,0.08537134046893247,61.58572916640389,338.462,335.952,328.08483333333334,340.7392898387459,331.1647101612541
2023-12-15,343.43,345.68,342.94,343.99,144476524,0.0078000000000000005,1,2.66,9998848958325,1799544227116400,0.007793044853953823,0.36401824181537634,64.4247597284332,339.94,336.5485,328.0683333333333,342.15093259666367,330.9460674033363
2023-12-18,344.36,344.51,342.23,343.5,126758084,-0.0014000000000000002,0,-0.49,7351677821715,1799971432473880,-0.001424460013372486,0.46185966692388813,63.49384853545994,341.054,337.012,328.1155,343.2663987720771,330.7576012279229
2023-12-19,343.18,344.15,342.17,343.95,165174688,0.0013,1,0.45,6080932996576,1801056324793580,0.0013100436681221517,0.500182645514271,64.0082001726324,341.89,337.38100000000003,328.201,344.3208095074836,330.44119049251645
2023-12-20,346.67,350.4,346.22,350.11,213300194,0.0179,1,6.16,8087382773616,1833383298742830,0.017909579880796667,0.8624505040007637,70.1981860250419,344.576,338.046,328.39033333333333,346.9191243651917,329.1728756348083
2023-12-21,348.25,349.78,346.7,348.78,128068827,-0.0038,0,-1.33,6226364972164,1823005313951520,-0.0037988060895148834,0.9288100564411153,67.49896279302196,346.066,338.6395,328.6526666666667,348.6449494651744,328.6340505348256
2023-12-22,351.68,352.33,349.15,349.15,114793346,0.0011,1,0.37,5818011402439,1823073241730340,0.0010608406445324903,0.9125944204477321,67.8691065947414,347.09799999999996,339.39700000000005,328.9381666666667,350.14888002165947,328.64511997834063
2023-12-26,350.57,351.16,349.0,350.43,109353368,0.0037,1,1.28,5670001904763,1826855962868420,0.0036660461119863985,0.9014663933163085,69.17690971079236,348.484,340.235,329.2523333333333,351.66214575036827,328.80785424963176
2023-12-27,350.05,352.46,348.93,352.46,129881518,0.0058,1,2.03,7877754659693,1835622945277050,0.005792883029420937,0.939919154031494,71.1803612883089,350.186,340.98199999999997,329.67833333333334,353.5025233117533,328.46147668824665
2023-12-28,352.75,357.99,352.01,357.99,108348110,0.015700000000000002,1,5.53,7011015334208,1865396196690940,0.015689723656585164,1.2286519922563066,75.79574817023409,351.762,342.0505,330.1996666666667,356.411758266606,327.689241733394
2024-01-02,356.43,361.53,355.96,360.55,106708510,0.0072,1,2.56,7230435484144,1875294389545740,0.007151037738484245,1.4667808738856047,77.58532955883581,354.116,343.1565,330.8846666666667,359.50206487247107,326.8109351275289
2024-01-03,356.74,356.82,351.2,351.2,117690135,-0.0259,0,-9.35,7242146169830,1828846321048100,-0.02593260296768829,0.8972976000388204,60.10571386068972,354.52599999999995,343.97650000000004,331.42833333333334,360.2079894880341,327.745010511966
2024-01-04,349.1,350.76,347.13,348.07,103140948,-0.0089,0,-3.13,5817672265149,1814393097178020,-0.008912300683371233,0.24637267363936655,55.590577540616486,354.054,344.573,331.91383333333334,360.4823432925486,328.66365670745137
2024-01-05,348.22,348.87,346.32,347.22,82152940,-0.0024,0,-0.85,5723728835744,1809009724361440,-0.0024420375211882117,-0.27653300220377197,54.39555043846493,353.006,345.29150000000004,332.3823333333333,360.2900936340766,330.2929063659235
2024-01-08,348.17,349.39,345.48,345.58,78230008,-0.004699999999999999,0,-1.64,4963637198016,1801185825617030,-0.004723230228673603,-0.7415727921219357,52.06975400393563,350.524,345.898,332.7296666666667,359.8786603563695,331.91733964363056
2024-01-09,350.01,350.2,343.0,343.81,94875502,-0.0051,0,-1.77,6030735340470,1795007819820580,-0.005121824179640022,-1.1525713134598448,49.604598256875235,347.17600000000004,346.455,332.97900000000004,359.1078186583133,333.80218134168666
2024-01-10,344.21,345.06,340.26,340.66,95489835,-0.0092,0,-3.15,6219055341422,1780123487457890,-0.009162037171693616,-1.5935940258774055,45.478087332832516,345.06800000000004,346.658,333.2271666666667,358.7914736988285,334.52452630117153
2024-01-11,340.32,342.79,339.93,340.28,163528542,-0.0011,0,-0.38,10830682367211,1778095084937300,-0.001115481711971067,-1.8499091283471536,44.991845193658946,343.51000000000005,346.7755,333.51033333333334,358.6104541190561,334.94054588094394
2024-01-12,339.79,341.05,337.22,338.22,86833009,-0.0060999999999999995,0,-2.06,5165401773686,1782952354499560,-0.006053838015751545,-2.080013976182707,42.34848361509852,341.71000000000004,346.698,333.6915,358.73403024257425,334.6619697574257
